url,identifier,dataset_title,description,thema_name,set_name,subset_name,einheit_kurz,einheit_lang
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_601.csv,677@statistisches-amt-kanton-zuerich,PW-Neuzulassungen pro 1000 Einw. [Anz.],"Zwischen dem 1. Oktober des Vorjahres und dem 30. September erstmals in Verkehr gesetzte Personenwagen (PW), geteilt durch die Bevölkerung in Tausend. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,Motorfahrzeug-Neuzulassungen,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_602.csv,678@statistisches-amt-kanton-zuerich,Motorrad-Neuzulassungen [Anz.],"Zwischen dem 1. Oktober des Vorjahres und dem 30. September erstmals in Verkehr gesetzte Motorräder. Hinweis: Der Wert für den ganzen Kanton umfasst alle Motorräder mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,Motorfahrzeug-Neuzulassungen,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_604.csv,680@statistisches-amt-kanton-zuerich,Bestand Benzinmotor [%],"Anteil der Personenwagen (PW) mit Benzinmotor an allen am 30. September eingelösten Personenwagen. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,PW-Bestand nach Antriebsart,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_606.csv,682@statistisches-amt-kanton-zuerich,Bestand Hybridantrieb [%],"Anteil der Personenwagen (PW) mit Hybridantrieb an allen am 30. September eingelösten Personenwagen; Hybridantrieb meint dabei alle Kombinationen von Elektro- und Verbrennungsmotor. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,PW-Bestand nach Antriebsart,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_607.csv,683@statistisches-amt-kanton-zuerich,Bestand Elektromotor [%],"Anteil der Personenwagen (PW) mit Elektromotor an allen am 30. September eingelösten Personenwagen. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,PW-Bestand nach Antriebsart,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_608.csv,684@statistisches-amt-kanton-zuerich,Bestand anderer Antrieb [%],"Anteil der Personenwagen (PW) mit anderem Antrieb an allen am 30. September eingelösten Personenwagen. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,PW-Bestand nach Antriebsart,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_418.csv,113@statistisches-amt-kanton-zuerich,Investitionsanteil [%],Bruttoinvestitionen in Prozent der Gesamtausgaben. Der Investitionsanteil zeigt welcher Anteil der gesamten Ausgaben einer Gemeinde für Investitionen in die Infrastruktur eingesetzt wird. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.,Öffentliche Finanzen,Gemeindefinanzen,Gemeindekennziffern,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_477.csv,332@statistisches-amt-kanton-zuerich,Baulandpreis Modell (Median) [Fr./m2],Bodenpreismodell: Median der Modellpreise von unbebautem Land der Wohn- und Mischzone inkl. Abbruchliegenschaften. Die Modellpreise werden jährlich für den gesamten ausgewiesenen Zeitraum neu berechnet und aktualisiert. Weitere Infos: www.statistik.zh.ch/bodenpreise,Bau und Immobilien,Immobilienhandel,Baulandpreis,Fr./m2,Franken pro Quadratmeter
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_454.csv,60@statistisches-amt-kanton-zuerich,4-Personenhaushalte [Anz.],Anzahl Vierpersonenhaushalte (Privathaushalte),Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Haushalte,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_460.csv,61@statistisches-amt-kanton-zuerich,Bevölkerungsdichte [Einw./km2],Bevölkerung pro Gemeindefläche [Einwohner pro Quadratkilometer],Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Bevölkerungsbestand,Einw./km2,Einwohner pro Quadratkilometer
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_201.csv,67@statistisches-amt-kanton-zuerich,Bevölkerungszunahme 1 Jahr [%],"Veränderung der Einwohnerzahl (zivilrechtlicher Wohnsitz) gegenüber dem Vorjahr in Prozent. Wert für 1970 aus der Volkszählung (wirtschaftl. Wohnsitz), da keine kant. Erhebung stattgefunden hat.",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Bevölkerungsentwicklung,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_205.csv,68@statistisches-amt-kanton-zuerich,Ausländeranteil [%],"Ausländeranteil in Prozent der Gesamtbevölkerung (zivilrechtlicher Wohnsitz; ab 2010 inkl. vorläufig Aufgenommene, die über einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber).",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Bevölkerungsbestand,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_252.csv,69@statistisches-amt-kanton-zuerich,Wegzüge [%],"Wegzüge in Bezug auf die Einwohnerzahl (gemäss Kantonaler Erhebung) Ende des vorhergehenden Jahres. Beispiel: Die ""Wegzüge [%] 2003"" beziehen sich auf die Einwohnerzahl von Ende 2002. Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. Inkl. innerkantonaler Wanderungen.",Bevölkerung und Soziales,Bevölkerungsbewegung,Zuzüge und Wegzüge,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_170.csv,74@statistisches-amt-kanton-zuerich,Gebäudevolumen: Zunahme [%],Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000),Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_206.csv,87@statistisches-amt-kanton-zuerich,Bevölkerung: Frauenanteil [%],"Frauenanteil in Prozent der Gesamtbevölkerung (zivilrechtlicher Wohnsitz; ab 2010 inkl. vorläufig Aufgenommene,die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber). ",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Bevölkerungsbestand,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_157.csv,92@statistisches-amt-kanton-zuerich,Geb.Vol. Dienstleistungen: Anteil [%],"Approximatives Gebäudevolumen von Büro-, Verkaufs- und Gastgewerbegebäuden (inkl. Anteil gemischte Wohnbauten)",Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_158.csv,93@statistisches-amt-kanton-zuerich,Geb.Vol. Dienstleistungen: Zunahme [%],Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000),Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_160.csv,95@statistisches-amt-kanton-zuerich,Geb.Vol. Industrie/Lager: Zunahme [%],Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000),Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_162.csv,97@statistisches-amt-kanton-zuerich,Geb.Vol. Infrastruktur: Zunahme [%],Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000),Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_81.csv,98@statistisches-amt-kanton-zuerich,Bevölkerung: Anteil 0-14-Jährige [%],"Anteil 0-14-Jähriger an der Gesamtbevölkerung nach zivilrechtlichem Wohnsitz (ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber). ",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Altersstruktur,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_163.csv,99@statistisches-amt-kanton-zuerich,Geb.Vol. Landwirtschaft: Anteil [%],Approximatives Gebäudevolumen von Landwirtschaftlichen Ökonomiebauten,Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_83.csv,100@statistisches-amt-kanton-zuerich,Bevölkerung: Anteil 15-19-Jährige [%],"Anteil 15-19-Jähriger an der Gesamtbevölkerung nach zivilrechtlichem Wohnsitz(ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber). ",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Altersstruktur,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_164.csv,101@statistisches-amt-kanton-zuerich,Geb.Vol. Landwirtschaft: Zunahme [%],Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000),Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_85.csv,102@statistisches-amt-kanton-zuerich,Bevölkerung: Anteil 20-39-Jährige [%],"Anteil 20-39-Jähriger an der Gesamtbevölkerung nach zivilrechtlichem Wohnsitz(ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber). ",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Altersstruktur,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_87.csv,104@statistisches-amt-kanton-zuerich,Bevölkerung: Anteil 40-64-Jährige [%],"Anteil 40-64-Jähriger an der Gesamtbevölkerung nach zivilrechtlichem Wohnsitz (ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber). ",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Altersstruktur,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_166.csv,105@statistisches-amt-kanton-zuerich,Geb.Vol. Nebengebäude: Zunahme [%],Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000),Bau und Immobilien,"Gebäudevolumen, Bauinvestitionen",Gebäudevolumen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_373.csv,110@statistisches-amt-kanton-zuerich,Leerwohnungsquote [%],"Leerstehende Wohnungen am 1. Juni des Erhebungsjahres, gemessen am Wohnungsbestand",Bau und Immobilien,"Wohnungen, Wohnbautätigkeit",Wohnungsbestand,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_133.csv,204@statistisches-amt-kanton-zuerich,Bevölkerung [Pers.],"Einwohnerbestand Ende Jahr nach zivilrechtlichem Wohnsitz (ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber).",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Bevölkerungsbestand,Pers.,Personen
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_202.csv,205@statistisches-amt-kanton-zuerich,Bevölkerungszunahme 5 Jahre [Pers.],"Veränderung der Einwohnerzahl (zivilrechtlicher Wohnsitz) innerhalb von 5 Jahren. Wert für 1970 aus der Volkszählung (wirtschaftl. Wohnsitz), da keine kant. Erhebung stattgefunden hat.",Bevölkerung und Soziales,Bevölkerungsbestand und Haushalte,Bevölkerungsentwicklung,Pers.,Personen
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_98.csv,212@statistisches-amt-kanton-zuerich,Geburtenrate (5-J.-mittel) [pro 1000 Einw.],Durchschnittliche Zahl von Geburten im Fünfjahresmittel pro 1000 Einw. Beispiel: Die Zahl von 2003 entspricht dem Mittelwert der Geburten von 1999-2003 in Bezug auf die Einwohnerzahl von 1998,Bevölkerung und Soziales,Bevölkerungsbewegung,Geburten und Sterbefälle,pro 1000 Einw.,pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_105.csv,213@statistisches-amt-kanton-zuerich,Geburtenüberschuss 5-J.-mittel [pro 1000 Einw.],"Geburten minus Sterbefälle, pro 1000 Einw. im Fünfjahresmittel. Beispiel: Die Zahl von 2003 entspricht dem Mittelwert der Geburten minus der Sterbefälle von 1999-2003 in Bezug auf die Einwohnerzahl von 1998.
",Bevölkerung und Soziales,Bevölkerungsbewegung,Geburten und Sterbefälle,pro 1000 Einw.,pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_102.csv,220@statistisches-amt-kanton-zuerich,Sterberate [pro 1000 Einw.],"Sterbefälle in Bezug auf die Einwohnerzahl (gemäss Kantonaler Erhebung) Ende des vorhergehenden Jahres. Beispiel: Die ""Sterbefälle [pro 1000 Einw.] 2003"" beziehen sich auf die Einwohnerzahl von Ende 2002.",Bevölkerung und Soziales,Bevölkerungsbewegung,Geburten und Sterbefälle,pro 1000 Einw.,pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_97.csv,222@statistisches-amt-kanton-zuerich,Geburtenrate [pro 1000 Einw.],Geburtenzahl in Bezug auf die Einwohnerzahl (gemäss Kantonaler Erhebung) Ende des vorhergehenden Jahres pro 1000 Einw. Beispiel: Die Geburten 2003 beziehen sich auf die Einwohnerzahl von Ende 2002.,Bevölkerung und Soziales,Bevölkerungsbewegung,Geburten und Sterbefälle,pro 1000 Einw.,pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_249.csv,223@statistisches-amt-kanton-zuerich,Wanderungsbilanz [pro 1000 Einw.],"Zuzüge minus Wegzüge (ohne Umzüge innerhalb der Gemeinden). Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. Inkl. innerkantonaler Wanderungen.",Bevölkerung und Soziales,Bevölkerungsbewegung,Zuzüge und Wegzüge,pro 1000 Einw.,pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_259.csv,224@statistisches-amt-kanton-zuerich,Erwerb des Schweizer Bürgerrechts [pro 1000 Einw.],"in Bezug auf die Einwohnerzahl am Ende des vorhergehenden Jahres (Kantonale Erhebung). Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. ",Bevölkerung und Soziales,Bevölkerungsbewegung,Bürgerrechtswechsel,pro 1000 Einw.,pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_134.csv,225@statistisches-amt-kanton-zuerich,Altpapiermengen [Tonnen],"Altpapiermengen aus kommunaler Sammlung von Industrie und Privathaushalten. Wo keine Angabe vorhanden sind, wird Papier zusammen mit Karton gesammelt.",Raum und Umwelt,Umwelt,Abfall,Tonnen,Tonnen
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_481.csv,364@statistisches-amt-kanton-zuerich,MIV-Anteil (Modal Split) [%],"Grundlage für die Berechnung des MIV-Anteils sind die MIV-Wege des Quell-, Ziel- und Binnenverkehrs des jeweiligen Gebiets an einem durchschnittlichen Werktag (DWV). Mit Prognosezustand.",Raum und Umwelt,Verkehr,Verkehrsmittelwahl,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_480.csv,363@statistisches-amt-kanton-zuerich,ÖV-Anteil (Modal Split) [%],"Grundlage für die Berechnung des ÖV-Anteils sind die ÖV-Wege des Quell-, Ziel- und Binnenverkehrs des jeweiligen Gebiets an einem durchschnittlichen Werktag (DWV). Mit Prognosezustand.",Raum und Umwelt,Verkehr,Verkehrsmittelwahl,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_492.csv,366@statistisches-amt-kanton-zuerich,"ÖV-Wege Quell-, Ziel- und Binnenverkehr [Anz.]","Das ÖV-Verkehrsaufkommen ist die Summe aller ÖV-Personenwege im Quell-, Ziel- und Binnenverkehr an einem durchschnittlichen Werktag (DWV). Mit Prognosezustand. Anzahl Wege pro Gemeinde, pro Planungsregion und ganzer Kanton.",Raum und Umwelt,Verkehr,Verkehrsaufkommen,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_303.csv,58@statistisches-amt-kanton-zuerich,Hotels [Anz.],"Anzahl Hotels im Juni des Erhebungsjahres. Daten des aktuellsten Jahres sind provisorisch! Daten des Jahres 2004 aus der Erhebung der Statistischen Ämter von Stadt und Kanton Zürich, da das BFS 2004 keine Erhebung duchgeführt hat.",Arbeit und Unternehmen,"Beherbergung, Gastronomie",Hotels,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_114.csv,78@statistisches-amt-kanton-zuerich,KRW Wähleranteil CVP [%],Wähleranteil CVP bei Kantonsratswahlen,Politik,Wähleranteile,Kantonsrat,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_115.csv,79@statistisches-amt-kanton-zuerich,KRW Wähleranteil EVP [%],Wähleranteil EVP bei Kantonsratswahlen,Politik,Wähleranteile,Kantonsrat,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_121.csv,81@statistisches-amt-kanton-zuerich,NRW Wähleranteil EVP [%],Wähleranteil EVP bei Nationalratswahlen. Hinweis: 2015 werden alle Auslandschweizer zur Stadt Zürich gezählt.,Politik,Wähleranteile,Nationalrat,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_124.csv,82@statistisches-amt-kanton-zuerich,NRW Wähleranteil SP [%],Wähleranteil SP bei Nationalratswahlen. Hinweis: 2015 werden alle Auslandschweizer zur Stadt Zürich gezählt.,Politik,Wähleranteile,Nationalrat,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_803.csv,281@statistisches-amt-kanton-zuerich,Wahlbeteiligung Kantonsrat [%],Gültig eingelegte Listen (Wahlzettel) dividiert durch Anzahl Wahlberechtigte,Politik,Wahlbeteiligung,Wahlbeteiligung Proporzwahlen,%,Prozent
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_402.csv,116@statistisches-amt-kanton-zuerich,Verkäufe von unbebautem Land [Anz.],"Freihandverkäufe von unbebautem Land der Wohn- und Mischzone (Zentrums-, Kern- und Wohn/Gewerbezonen) inkl. Abbruchliegenschaften. Die letzten drei Jahre sind provisorisch. Weitere Infos: www.statistik.zh.ch/bodenpreise",Bau und Immobilien,Immobilienhandel,Baulandpreis,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_269.csv,118@statistisches-amt-kanton-zuerich,Schafe [Anz.],Anzahl Schafe. Hinweis: In der Stadt Zürich wurde ein grosser Schafbetrieb mit knapp 2000 Tieren per 2008 aufgelöst und die Flächen an andere Landwirte verpachtet.,Arbeit und Unternehmen,Landwirtschaft,Vieh,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_543.csv,133@statistisches-amt-kanton-zuerich,Aerzte [pro 1000 Einw.],"Aerzte mit Hauptberufstätigkeit im Ambulanten Sektor. Bis 2008: Ärzte mit eigener Praxis und Spitalärzte, die Privatpatienten behandeln, jeweils am Anfang eines Kalenderjahres. Für 1993 und 2003 keine Zahlen vorhanden. Aktuellstes Jahr provisorisch.",Bevölkerung und Soziales,Gesundheit,Aerzte und Apotheken,pro 1000 Einw.,pro Tausend Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_378.csv,134@statistisches-amt-kanton-zuerich,Steuerkraft pro Kopf [Fr.],Steuerkraft pro Einwohner (Nettosteuerertrag zu 100% pro Einwohner; = relative Steuerkraft).,Öffentliche Finanzen,Gemeindesteuern,Steuerkraft,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_390.csv,135@statistisches-amt-kanton-zuerich,Gemeindebeitrag an ZVV [Fr./Einw.],"Der Beitrag errechnet sich aus dem auf die Gemeinden entfallenden Defizit und wird anteilsmässig nach Angebot (Anzahl Abfahrten, Ant. 80%) und der absoluten, berichtigten Steuerkraft (Ant. 20%) verteilt. Der Gemeindebeitrag wird gemessen an der Einwohnerzahl Ende Vorjahr.",Raum und Umwelt,Verkehr,Erschliessung,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_544.csv,136@statistisches-amt-kanton-zuerich,Zahnärzte [Anz.],"Definition: Zahnärzte, welche eine Bewilligung zur selbständigen Berufsübung haben, jeweils am Ende eines Kalenderjahres. Für 1993 und 2003 keine Zahlen vorhanden. Aktuellstes Jahr provisorisch.",Bevölkerung und Soziales,Gesundheit,Aerzte und Apotheken,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_278.csv,137@statistisches-amt-kanton-zuerich,Ø Reingewinn steuerpfl. jur. Pers. [Fr.],Durchschnittlicher Reingewinn (ehem. Ertrag) steuerpflichtiger juristischer Personen. Hinweis: Sehr hohe Beträge einiger weniger Steuerpflichtigen wirken sich entsprechend stark auf den Mittelwert aus.,Öffentliche Finanzen,Gemeindesteuern,Steuergrundlagen,Fr.,Franken
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_274.csv,139@statistisches-amt-kanton-zuerich,Steuerkraft berichtigt pro Kopf [Fr.],Berichtigte Steuerkraft pro Einwohner (Steuerkraft nach Finanzausgleich pro Einwohner).,Öffentliche Finanzen,Gemeindesteuern,Steuerkraft,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_420.csv,141@statistisches-amt-kanton-zuerich,Nettoaufwand allgemeine Verwaltung [Fr./Einw.],Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019.,Öffentliche Finanzen,Gemeindefinanzen,Gemeinde Nettoaufwand,Fr./Einw.,Franken pro Einwohner
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_395.csv,146@statistisches-amt-kanton-zuerich,Motorräder [Anz.],"Am 30. September eingelöste Motorräder. Hinweis: Der Wert für den ganzen Kanton umfasst alle Motorräder mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,Motorfahrzeugbestand,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_396.csv,147@statistisches-amt-kanton-zuerich,Motorräder pro 1000 Einwohner [Anz.],"Am 30. September eingelöste Motorräder, geteilt durch die Bevölkerung in Tausend. Hinweis: Der Wert für den ganzen Kanton umfasst alle Motorräder mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,Motorfahrzeugbestand,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_398.csv,148@statistisches-amt-kanton-zuerich,Personenwagen [Anz.],"Am 30. September eingelöste Personenwagen. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,Motorfahrzeugbestand,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_399.csv,150@statistisches-amt-kanton-zuerich,Personenwagen pro 1000 Einwohner [Anz.],"Am 30. September eingelöste Personenwagen, geteilt durch die Bevölkerung in Tausend. Der Wert wird auch Motorisierungsgrad genannt. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben.",Raum und Umwelt,Verkehr,Motorfahrzeugbestand,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_587.csv,339@statistisches-amt-kanton-zuerich,Grosse Betriebe (250+ VZÄ) [Anz.],Anzahl Grosse Betriebe mit einer Beschäftigung von 250 Vollzeitäquivalenten oder mehr. Aktuellstes Jahr provisorisch.,Arbeit und Unternehmen,"Betriebe, Beschäftigte (Sektoren 1, 2 und 3)",Arbeitsstätten / Betriebe,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_588.csv,340@statistisches-amt-kanton-zuerich,Beschäftigte im Primärsektor [Anz.],Anzahl Beschäftigte des Primärsektors (Land- und Forstwirtschaft). Aktuellstes Jahr provisorisch.,Arbeit und Unternehmen,"Betriebe, Beschäftigte (Sektoren 1, 2 und 3)",Beschäftigung / Vollzeitäquivalente,Anz.,Anzahl
https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_589.csv,341@statistisches-amt-kanton-zuerich,Beschäftigte im Sekundärsektor [Anz.],"Anzahl Beschäftigte des Sekundärsektors (Bergbau, Verarbeitendes Gewerbe/Herstellung von Waren, Energie- und Wasserversorung, Baugewerbe/Bau). Aktuellstes Jahr provisorisch.",Arbeit und Unternehmen,"Betriebe, Beschäftigte (Sektoren 1, 2 und 3)",Beschäftigung / Vollzeitäquivalente,Anz.,Anzahl
